id;course_id;grade
876;3;1.75
876;3;13
876;1;12
876;1;10
876;1;13
876;2;12.75
876;2;13.25
876;2;14.5
876;2;12.75
876;2;13.5
876;2;12.5
876;2;11.75
876;2;12.5
876;2;12.5
876;2;11.75
876;5;13
876;5;13
876;5;15
876;5;15
876;5;16
876;8;8
876;8;10
876;8;5.5
876;6;2.25
876;6;8.25
876;6;10.75
876;6;unknown
876;6;3.5
876;6;11.5
876;6;9.25
876;6;3
876;10;4.5
876;10;12
876;10;14
876;10;6.5
876;10;9
876;10;14
876;4;6
876;4;7
876;4;6
876;4;7
876;4;9
878;9;13
878;9;17.5
878;9;14.5
878;7;9.5
878;7;10
878;7;8
878;7;11
878;7;13.5
878;7;14
878;7;9.5
878;3;5.75
878;3;12.25
878;3;0
878;3;unknown
878;3;7.25
878;3;8.5
878;1;10
878;1;9
878;1;unknown
878;2;11.75
878;2;14.75
878;2;14.75
878;2;12.25
878;2;unknown
878;2;12.5
878;2;15.25
878;2;15
878;2;unknown
878;2;13
878;5;13
878;5;13
878;5;9
878;5;11
878;5;17
878;8;6
878;8;11
878;8;12
878;8;7.5
878;6;5.5
878;6;10.25
878;6;12.5
878;6;2.75
878;6;3
878;6;8.5
878;6;5.75
878;10;10.5
878;10;12
878;10;12
878;10;14
878;10;8.5
878;10;15
878;4;8
878;4;6
878;4;6
878;4;7
887;9;12
887;9;14.5
887;9;12.5
887;7;15
887;7;12.5
887;7;11
887;7;17.5
887;7;10
887;7;11
887;7;12.5
887;3;4.5
887;3;7
887;3;7.25
887;3;7.75
887;3;4.5
887;3;9.75
887;1;7
887;1;7
887;1;12
887;2;11.5
887;2;13.75
887;2;12.75
887;2;13.75
887;2;13.25
887;2;12
887;2;12.75
887;2;14
887;2;12.75
887;5;11
887;5;13
887;5;11
887;5;12
887;8;12.5
887;8;12.5
887;8;11.5
887;8;9
887;6;3.75
887;6;6
887;6;7.75
887;6;9.25
887;6;5.5
887;6;7
887;6;5
887;10;7.5
887;10;4.5
887;10;12
887;10;14.5
887;10;8.5
887;10;4
887;4;9
887;4;5
887;4;7
887;4;5
895;9;11.5
895;9;15.5
895;7;8
895;7;15.5
895;7;6.5
895;7;13
895;7;10.5
895;7;11.5
895;7;5.5
895;3;3.5
895;3;3.75
895;3;9.75
895;3;5.25
895;3;8.25
895;3;7.75
895;1;9
895;1;12
895;1;6
895;2;13.25
895;2;14.75
895;2;12
895;2;14
895;2;14.25
895;2;12
895;2;13.5
895;2;12.5
895;2;12.5
895;5;17
895;5;15
895;5;13
895;5;11
895;5;11
895;8;10
895;8;7.5
895;8;7.5
895;6;7.75
895;6;5
895;6;11
895;6;7
895;6;10
895;6;5.75
895;6;11
895;6;8.25
895;10;9.5
895;10;13.5
895;10;14
895;10;12
895;10;9
895;10;11
895;4;5
895;4;9
895;4;2
895;4;6
895;4;7
902;9;14.5
902;9;12
902;9;14
902;7;8.5
902;7;14.5
902;7;10.5
902;7;13.5
902;7;unknown
902;7;8
902;7;19
902;3;7.25
902;3;5
902;3;13.25
902;3;9
902;3;7.25
902;3;9.5
902;1;17
902;1;8
902;1;11
902;2;13.25
902;2;12.25
902;2;12
902;2;12.25
902;2;12.5
902;2;13
902;2;12.5
902;2;12.75
902;2;15.25
902;5;11
902;5;9
902;5;12
902;5;11
902;8;8
902;8;5
902;8;8.5
902;8;9.5
902;6;11
902;6;14.25
902;6;2
902;6;9
902;6;6.5
902;6;2.25
902;6;11
902;6;5.5
902;10;12.5
902;10;9.5
902;10;8.5
902;10;4
902;10;11.5
902;10;18.5
902;4;6
902;4;8
902;4;7
902;4;8
902;4;5
933;9;14.5
933;9;12.5
933;7;9.5
933;7;13.5
933;7;14.5
933;7;10
933;7;14.5
933;7;12
933;7;12.5
933;3;12.5
933;3;11.5
933;3;8.75
933;3;4.5
933;3;13.5
933;3;5.75
933;1;9
933;1;14
933;1;10
933;2;14
933;2;14
933;2;12
933;2;12.75
933;2;11.75
933;2;13.5
933;2;14.75
933;2;13
933;2;11.75
933;5;11
933;5;11
933;5;14
933;5;15
933;5;16
933;8;2
933;8;9
933;8;10
933;8;7.5
933;6;3
933;6;5.25
933;6;0.5
933;6;8.5
933;6;0.25
933;6;1
933;6;8.25
933;10;12
933;10;13
933;10;13
933;10;6
933;10;11
933;10;8
933;4;7
933;4;5
933;4;9
933;4;5
933;4;9
944;9;11.5
944;9;11.5
944;9;13.5
944;7;11.5
944;7;9.5
944;7;14
944;7;8
944;7;13
944;7;8.5
944;7;10.5
944;3;11.25
944;3;3
944;3;7.5
944;3;unknown
944;3;4.75
944;3;6.5
944;1;8
944;1;7
944;1;5
944;2;14.25
944;2;13.75
944;2;14.5
944;2;12.5
944;2;13.75
944;2;13
944;2;11.5
944;2;13.75
944;2;11.25
944;5;15
944;5;16
944;5;17
944;5;15
944;5;11
944;8;8
944;8;5
944;8;10
944;8;9
944;6;2.75
944;6;1.25
944;6;1.75
944;6;5.75
944;6;6.5
944;6;2.5
944;6;6
944;10;10
944;10;17
944;10;6.5
944;10;15
944;10;13.5
944;4;7
944;4;6
944;4;9
11;9;14
11;9;12.5
11;9;15.5
11;7;15.5
11;7;13.5
11;7;9.5
11;7;8.5
11;7;12.5
11;7;10
11;7;15.5
11;3;14
11;3;9.75
11;3;8.75
11;3;11.75
11;3;13.5
11;1;12
11;1;unknown
11;1;14
11;2;12.5
11;2;13.5
11;2;13.5
11;2;14
11;2;12.5
11;2;13.5
11;2;15
11;2;13
11;2;12.5
11;2;11.5
11;5;15
11;5;18
11;5;20
11;5;14
11;5;12
11;8;11.5
11;8;10
11;8;11.5
11;8;13.5
11;6;8.5
11;6;4
11;6;7.5
11;6;6.75
11;6;8.75
11;6;11.5
11;6;7
11;6;7.5
11;10;7
11;10;17
11;10;17.5
11;10;8.5
11;10;8.5
11;4;8
11;4;10
11;4;10
11;4;6
11;4;8
19;9;14
19;9;12
19;7;10
19;7;13.5
19;7;8.5
19;7;13.5
19;7;18.5
19;7;7
19;7;14
19;3;7.75
19;3;1.75
19;3;7.75
19;3;9.25
19;3;2.5
19;3;7.5
19;1;15
19;1;unknown
19;1;14
19;2;11.75
19;2;13
19;2;12
19;2;14.25
19;2;13.75
19;2;12.75
19;2;12.75
19;2;11.5
19;2;12
19;2;12.5
19;5;14
19;5;13
19;5;14
19;5;19
19;5;13
19;8;11
19;8;12
19;8;9.5
19;8;10.5
19;6;4
19;6;8.25
19;6;12.5
19;6;9.25
19;6;7.25
19;6;10.5
19;6;7.75
19;6;7.5
19;10;16
19;10;12
19;10;13.5
19;10;16.5
19;10;13.5
19;10;13
19;4;9
19;4;8
19;4;7
19;4;5
19;4;9
43;9;16.5
43;9;16.5
43;7;8.5
43;7;14
43;7;13.5
43;7;7.5
43;7;10.5
43;7;8.5
43;7;13.5
43;3;9.75
43;3;4.75
43;3;5
43;3;5.5
43;3;4.25
43;1;11
43;1;13
43;1;9
43;2;13.75
43;2;13.75
43;2;14
43;2;13.5
43;2;11.75
43;2;12.5
43;2;12.75
43;2;12.75
43;2;13.75
43;2;12.5
43;5;18
43;5;14
43;5;11
43;5;16
43;5;15
43;8;10
43;8;12
43;8;5
43;8;4.5
43;6;9
43;6;7
43;6;12.75
43;6;11
43;6;7.25
43;6;3.25
43;6;5.75
43;6;10.5
43;10;8
43;10;11
43;10;9
43;10;unknown
43;10;15
43;10;6
43;4;6
43;4;5
43;4;8
43;4;7
43;4;6
63;9;14
63;9;16
63;7;12
63;7;8.5
63;7;17.5
63;7;13
63;7;12.5
63;7;7.5
63;3;6.75
63;3;9
63;3;8.25
63;3;8.25
63;3;6.25
63;3;3.25
63;1;11
63;1;11
63;1;16
63;2;13
63;2;13.75
63;2;11.5
63;2;11.5
63;2;12.5
63;2;11.75
63;2;12.75
63;2;11.75
63;5;15
63;5;17
63;5;18
63;5;13
63;5;13
63;8;10
63;8;13
63;8;14.5
63;8;9.5
63;6;6.5
63;6;8
63;6;8.25
63;6;11.75
63;6;6.75
63;6;12.5
63;6;4.25
63;6;7.5
63;10;14.5
63;10;19
63;10;16
63;10;10
63;10;12
63;10;14.5
63;4;11
63;4;unknown
63;4;7
63;4;11
63;4;10
81;9;13.5
81;9;16.5
81;9;15
81;7;15
81;7;8
81;7;14.5
81;7;14.5
81;7;15
81;7;12.5
81;7;9
81;3;8.5
81;3;6.5
81;3;4.75
81;3;10.25
81;3;6.5
81;3;8.5
81;1;9
81;1;14
81;1;9
81;2;14
81;2;14.25
81;2;13
81;2;12.75
81;2;14.25
81;2;13
81;2;14
81;2;13.5
81;2;13.25
81;2;13
81;5;9
81;5;13
81;5;14
81;5;15
81;5;11
81;8;11
81;8;10.5
81;8;13
81;8;8
81;6;10
81;6;12.25
81;6;7.25
81;6;4.75
81;6;9.25
81;6;8.75
81;6;5
81;10;11.5
81;10;10
81;10;9
81;10;20
81;10;11.5
81;10;8.5
81;4;9
81;4;9
81;4;7
81;4;7
81;4;7
91;9;13
91;9;16.5
91;9;14.5
91;7;13
91;7;14.5
91;7;12
91;7;11.5
91;7;14.5
91;7;11
91;7;12
91;3;9.25
91;3;6.25
91;3;12.75
91;3;10
91;3;10.25
91;3;15
91;1;13
91;1;10
91;1;8
91;2;14.75
91;2;13
91;2;14
91;2;11.75
91;2;14
91;2;14.5
91;2;12.75
91;2;15.25
91;2;10.5
91;2;11.25
91;5;13
91;5;12
91;5;15
91;5;16
91;5;14
91;8;9
91;8;8
91;8;11
91;8;10.5
91;6;10.25
91;6;15
91;6;12
91;6;11.75
91;6;8
91;6;3.5
91;6;14
91;6;4.25
91;10;11.5
91;10;12
91;10;10.5
91;10;11.5
91;10;17.5
91;10;10.5
91;4;8
91;4;7
91;4;10
91;4;10
119;9;14.5
119;9;14.5
119;9;17
119;7;17.5
119;7;14.5
119;7;14
119;7;18
119;7;17
119;7;8.5
119;7;9.5
119;3;7.25
119;3;5.5
119;3;9.75
119;3;unknown
119;3;9.75
119;3;2.75
119;1;17
119;1;16
119;1;12
119;2;12
119;2;14.25
119;2;14
119;2;13.5
119;2;13
119;2;14
119;2;13.25
119;2;12.25
119;2;14.75
119;2;12.75
119;5;16
119;5;11
119;5;18
119;5;14
119;5;20
119;8;10.5
119;8;11.5
119;8;10.5
119;8;9.5
119;6;4.5
119;6;14.25
119;6;9
119;6;5.25
119;6;12.75
119;6;7.5
119;6;12.75
119;6;10.75
119;10;17
119;10;16.5
119;10;7
119;10;7
119;10;13.5
119;10;14
119;4;10
119;4;9
119;4;9
119;4;10
119;4;9
134;9;12.5
134;9;12
134;9;11.5
134;7;16.5
134;7;19
134;7;8
134;7;15.5
134;7;9
134;7;12
134;7;16.5
134;3;6.5
134;3;3.25
134;3;10.75
134;3;10.25
134;3;5.75
134;3;6.5
134;1;10
134;1;12
134;1;10
134;2;11.75
134;2;12.75
134;2;14.25
134;2;13.5
134;2;11.25
134;2;14
134;2;13
134;2;14.5
134;2;13
134;2;13
134;5;19
134;5;9
134;5;13
134;5;19
134;5;17
134;8;9.5
134;8;11
134;8;10.5
134;8;13.5
134;6;6.5
134;6;5.75
134;6;3.25
134;6;6
134;6;8
134;6;13.25
134;6;5.5
134;10;6
134;10;13
134;10;17
134;10;15
134;10;15
134;4;10
134;4;7
134;4;7
134;4;6
134;4;9
136;9;14
136;9;14
136;9;13
136;7;9
136;7;10.5
136;7;15
136;7;16.5
136;7;16
136;7;15
136;7;13
136;3;5.5
136;3;12.75
136;3;6.25
136;3;8.25
136;3;7.75
136;3;9.75
136;1;10
136;1;6
136;1;11
136;2;13.75
136;2;15
136;2;13.25
136;2;12
136;2;11.25
136;2;12.5
136;2;12.25
136;2;13.5
136;2;14
136;2;12.25
136;5;15
136;5;11
136;5;15
136;5;14
136;8;10.5
136;8;9.5
136;8;12
136;8;8.5
136;6;11.75
136;6;8.75
136;6;12.25
136;6;11.5
136;6;8.25
136;6;7.75
136;6;6.25
136;6;4.25
136;10;13
136;10;13
136;10;11
136;10;19.5
136;10;9.5
136;10;16.5
136;4;8
136;4;10
136;4;6
136;4;9
136;4;6
154;9;13
154;9;16.5
154;9;13.5
154;7;14
154;7;15
154;7;10
154;7;12
154;7;13.5
154;7;10.5
154;7;16.5
154;3;8
154;3;4.25
154;3;10
154;3;10.25
154;3;8.75
154;3;11.5
154;1;10
154;1;8
154;1;12
154;2;13.75
154;2;15
154;2;14
154;2;14
154;2;13
154;2;13.5
154;2;12
154;2;14
154;2;13.25
154;2;14
154;5;17
154;5;13
154;5;17
154;5;15
154;5;11
154;8;15
154;8;13.5
154;8;12
154;8;11.5
154;6;2
154;6;10.5
154;6;6.25
154;6;3.75
154;6;9
154;6;10.75
154;6;8.25
154;6;12.5
154;10;15.5
154;10;12
154;10;13.5
154;10;8.5
154;10;19
154;10;19
154;4;7
154;4;7
154;4;7
154;4;10
154;4;9
156;9;16
156;9;12.5
156;9;13.5
156;7;9.5
156;7;9.5
156;7;15.5
156;7;14
156;7;16.5
156;7;15
156;7;16
156;3;7.25
156;3;8
156;3;14
156;3;6.75
156;3;8.75
156;3;7
156;1;15
156;1;10
156;1;10
156;2;13.5
156;2;13.25
156;2;12.75
156;2;14
156;2;12.5
156;2;15.5
156;2;12.25
156;2;13.75
156;2;12.5
156;2;12
156;5;16
156;5;13
156;5;18
156;5;15
156;5;18
156;8;10
156;8;13
156;8;11.5
156;6;8.5
156;6;10.5
156;6;5.5
156;6;10.5
156;6;2.75
156;6;6.75
156;6;11.25
156;6;5.5
156;10;10
156;10;11.5
156;10;19
156;10;11.5
156;10;19
156;10;13
156;4;9
156;4;9
156;4;9
156;4;7
156;4;9
177;9;15
177;9;13
177;9;15
177;7;7.5
177;7;16
177;7;15
177;7;18
177;7;9.5
177;7;12.5
177;7;11.5
177;3;3
177;3;9.5
177;3;6
177;3;7.25
177;3;7
177;1;7
177;1;10
177;1;10
177;2;12.25
177;2;11.5
177;2;14.25
177;2;14.25
177;2;12.5
177;2;13.75
177;2;14
177;2;12.25
177;2;12.75
177;2;12.75
177;5;12
177;5;13
177;5;15
177;5;13
177;5;13
177;8;3
177;8;11
177;8;12.5
177;8;8
177;6;12
177;6;13.5
177;6;7.75
177;6;13
177;6;5.25
177;6;7.25
177;6;5
177;6;11
177;10;14
177;10;13
177;10;8
177;10;15
177;4;8
177;4;8
177;4;11
177;4;6
177;4;6
198;9;13
198;9;15
198;9;13
198;7;15.5
198;7;13
198;7;12.5
198;7;13
198;7;15.5
198;7;16.5
198;7;8.5
198;3;6.5
198;3;6.75
198;3;11
198;3;2.75
198;3;15
198;3;7.25
198;1;14
198;1;10
198;1;18
198;2;12.25
198;2;12
198;2;13
198;2;13.75
198;2;13.75
198;2;13
198;2;14.75
198;2;13.75
198;2;13.75
198;2;16
198;5;17
198;5;15
198;5;15
198;5;16
198;5;10
198;8;12.5
198;8;11.5
198;8;8
198;8;14
198;6;6.25
198;6;unknown
198;6;3.75
198;6;12.75
198;6;8
198;6;9.5
198;6;12
198;6;9.5
198;10;11
198;10;17.5
198;10;12.5
198;10;7
198;10;14
198;10;16.5
198;4;7
198;4;9
198;4;10
198;4;8
198;4;8
216;9;18.5
216;9;14.5
216;9;16.5
216;7;16.5
216;7;12.5
216;7;15
216;7;13
216;7;17
216;7;12
216;7;10.5
216;3;2.75
216;3;3
216;3;11.75
216;3;7.75
216;3;10
216;3;0.75
216;1;9
216;1;13
216;1;13
216;2;14
216;2;13.25
216;2;11.25
216;2;13.25
216;2;11.75
216;2;13.25
216;2;14.25
216;2;12.25
216;2;12.5
216;2;12.5
216;5;14
216;5;17
216;5;18
216;5;16
216;5;19
216;8;7.5
216;8;13
216;8;12.5
216;8;11
216;6;6.5
216;6;6.5
216;6;10.75
216;6;5.75
216;6;5.5
216;6;4.25
216;6;unknown
216;6;6.5
216;10;13
216;10;8
216;10;15.5
216;10;9.5
216;10;16.5
216;10;8.5
216;4;6
216;4;10
216;4;9
216;4;9
251;9;15.5
251;9;15.5
251;9;12.5
251;7;13
251;7;15
251;7;12
251;7;4.5
251;7;11.5
251;7;15
251;7;10
251;3;11.25
251;3;11.25
251;3;1.25
251;3;10.5
251;3;6.25
251;1;15
251;1;9
251;1;10
251;2;15.5
251;2;12.75
251;2;12.25
251;2;13.5
251;2;14.25
251;2;11.25
251;2;14.25
251;2;16.5
251;2;12.25
251;2;13
251;5;13
251;5;18
251;5;12
251;5;12
251;5;17
251;8;9
251;8;12.5
251;8;8
251;8;9
251;6;9
251;6;10.25
251;6;6.75
251;6;9.75
251;6;13.75
251;6;7.5
251;6;6.75
251;10;13.5
251;10;5.5
251;10;16
251;10;15.5
251;10;7
251;10;14.5
251;4;10
251;4;9
251;4;7
251;4;9
251;4;6
252;9;13.5
252;9;16.5
252;9;13.5
252;7;14
252;7;11.5
252;7;11.5
252;7;10
252;7;10
252;7;14.5
252;7;11
252;3;8
252;3;5.25
252;3;3.25
252;3;5.75
252;3;9.5
252;3;6
252;1;13
252;1;10
252;1;10
252;2;11.5
252;2;15.5
252;2;12.5
252;2;13.75
252;2;13.5
252;2;14.5
252;2;11.75
252;2;11.25
252;2;14
252;2;12.5
252;5;15
252;5;10
252;5;13
252;5;17
252;8;8.5
252;8;12.5
252;8;13.5
252;8;9
252;6;8.5
252;6;4.75
252;6;11.25
252;6;9.5
252;6;6.75
252;6;11.5
252;6;8.25
252;6;13.75
252;10;15.5
252;10;12
252;10;14
252;10;7.5
252;10;5.5
252;10;13.5
252;4;6
252;4;6
252;4;9
252;4;8
252;4;5
253;9;16
253;9;11.5
253;9;15
253;7;13.5
253;7;11
253;7;8
253;7;9.5
253;7;10.5
253;7;12
253;7;14.5
253;3;6.75
253;3;10.25
253;3;13.25
253;3;8
253;3;9.75
253;3;12
253;1;11
253;1;12
253;1;13
253;2;14
253;2;12.5
253;2;14.5
253;2;13.75
253;2;14.5
253;2;13.25
253;2;14
253;2;11.75
253;2;13.25
253;2;14.25
253;5;18
253;5;18
253;5;15
253;5;15
253;5;14
253;8;14.5
253;8;5.5
253;8;12
253;8;7.5
253;6;10.25
253;6;6.25
253;6;8
253;6;9.5
253;6;9.25
253;6;10.25
253;6;9.75
253;6;7.25
253;10;14
253;10;14.5
253;10;18
253;10;16.5
253;10;16
253;10;13
253;4;8
253;4;10
253;4;9
253;4;10
253;4;6
275;9;11.5
275;9;13
275;9;13.5
275;7;16
275;7;13.5
275;7;14
275;7;14
275;7;11
275;7;17
275;7;13
275;3;10.75
275;3;9.25
275;3;9
275;3;9
275;3;2.75
275;3;0.5
275;1;17
275;1;14
275;1;8
275;2;12.5
275;2;13.5
275;2;14.25
275;2;14
275;2;15.25
275;2;10
275;2;unknown
275;2;12.25
275;2;12.5
275;5;18
275;5;16
275;5;14
275;5;19
275;5;18
275;8;13.5
275;8;14.5
275;8;13
275;8;14.5
275;6;9
275;6;10.5
275;6;10.75
275;6;7.75
275;6;7
275;6;9.25
275;6;9.5
275;6;9.25
275;10;18.5
275;10;14.5
275;10;12.5
275;10;13.5
275;10;16.5
275;10;13.5
275;4;10
275;4;8
275;4;9
275;4;9
275;4;6
293;9;16
293;9;15.5
293;9;15
293;7;16
293;7;8
293;7;9.5
293;7;16
293;7;15
293;7;11.5
293;7;11.5
293;3;6.75
293;3;6
293;3;7.75
293;3;2.5
293;3;3.75
293;3;6.75
293;1;15
293;1;7
293;1;unknown
293;2;12.5
293;2;12
293;2;12
293;2;12.25
293;2;11.5
293;2;14
293;2;14
293;2;12.75
293;2;12.25
293;2;13
293;5;18
293;5;10
293;5;13
293;5;17
293;5;16
293;8;9.5
293;8;13
293;8;9.5
293;8;9.5
293;6;12.5
293;6;7.75
293;6;5.75
293;6;3.75
293;6;9.5
293;6;9.5
293;6;8.25
293;6;4.75
293;10;13.5
293;10;13.5
293;10;13.5
293;10;14
293;10;7.5
293;10;11
293;4;7
293;4;8
293;4;9
293;4;8
293;4;9
307;9;13
307;9;15.5
307;9;12
307;7;13
307;7;10
307;7;11
307;7;9.5
307;7;13.5
307;7;14.5
307;7;7.5
307;3;12.5
307;3;6.75
307;3;7.25
307;3;10
307;3;8
307;3;3.75
307;1;10
307;1;9
307;1;8
307;2;12.75
307;2;11.5
307;2;13.25
307;2;13.5
307;2;13
307;2;12.5
307;2;12.75
307;2;14.25
307;2;12.75
307;2;14.75
307;5;12
307;5;18
307;5;15
307;5;12
307;5;16
307;8;13
307;8;10
307;8;8.5
307;8;9.5
307;6;8.5
307;6;3.5
307;6;4.5
307;6;6.75
307;6;7.75
307;6;5.5
307;6;7.5
307;6;6
307;10;17.5
307;10;10
307;10;14.5
307;10;11
307;10;13
307;4;9
307;4;7
307;4;8
307;4;7
307;4;7
332;9;10.5
332;9;11.5
332;9;14.5
332;7;11.5
332;7;10.5
332;7;10.5
332;7;13
332;7;12.5
332;7;13
332;7;13
332;3;5.5
332;3;11
332;3;10
332;3;8.75
332;1;11
332;1;11
332;1;17
332;2;13.25
332;2;11.75
332;2;10.75
332;2;13.5
332;2;13.75
332;2;11.5
332;2;11.75
332;2;12.5
332;2;12
332;2;13.75
332;5;20
332;5;13
332;5;16
332;5;14
332;5;12
332;8;6
332;8;10.5
332;8;12
332;8;9
332;6;10.25
332;6;6.75
332;6;6.5
332;6;5.75
332;6;6.25
332;6;4.75
332;6;9.75
332;6;4.5
332;10;17.5
332;10;16
332;10;11
332;10;15.5
332;10;13.5
332;10;17
332;4;8
332;4;7
332;4;9
332;4;8
332;4;9
340;9;unknown
340;9;14
340;9;15
340;7;18
340;7;15.5
340;7;18.5
340;7;10
340;7;10.5
340;7;18
340;7;11.5
340;3;8.25
340;3;5.25
340;3;9.75
340;3;9
340;3;8.75
340;3;6.75
340;1;10
340;1;11
340;1;11
340;2;14.75
340;2;13.75
340;2;13.75
340;2;14.75
340;2;13.75
340;2;13.5
340;2;13
340;2;14.5
340;2;13.25
340;2;12.5
340;5;13
340;5;20
340;5;18
340;5;16
340;5;11
340;8;14
340;8;12
340;8;12
340;8;8.5
340;6;8.25
340;6;9
340;6;9
340;6;9
340;6;10.25
340;6;13.75
340;6;5.25
340;6;11.25
340;10;14
340;10;12.5
340;10;14
340;10;12
340;10;13
340;10;15
340;4;8
340;4;8
340;4;9
340;4;8
340;4;9
383;9;14
383;9;17.5
383;9;16
383;7;11.5
383;7;14.5
383;7;15.5
383;7;13.5
383;7;11
383;7;15.5
383;7;10
383;3;11
383;3;2.25
383;3;10.75
383;3;unknown
383;3;7.25
383;3;7.5
383;1;15
383;1;6
383;1;8
383;2;12.5
383;2;13
383;2;11.5
383;2;12.5
383;2;11.75
383;2;13.75
383;2;13
383;2;10.5
383;2;15
383;2;14
383;5;19
383;5;19
383;5;16
383;5;16
383;8;14
383;8;unknown
383;8;13
383;8;14
383;6;3.75
383;6;7.5
383;6;10.25
383;6;10.5
383;6;10.25
383;6;5
383;6;10.75
383;6;12
383;10;10.5
383;10;6.5
383;10;7.5
383;10;11.5
383;10;11.5
383;10;10.5
383;4;6
383;4;8
383;4;6
383;4;8
383;4;9
398;9;18.5
398;9;16.5
398;7;16
398;7;14.5
398;7;14.5
398;7;8.5
398;7;10.5
398;7;16
398;7;11
398;3;3
398;3;9
398;3;7
398;3;7.75
398;3;7.25
398;3;7
398;1;15
398;1;10
398;1;15
398;2;13
398;2;13.5
398;2;14
398;2;unknown
398;2;14.25
398;2;12.75
398;2;11.5
398;2;13.5
398;2;12.75
398;2;12.5
398;5;14
398;5;18
398;5;17
398;5;16
398;5;16
398;8;8.5
398;8;12
398;8;10
398;8;12
398;6;11
398;6;9.5
398;6;9
398;6;5.75
398;6;9.25
398;6;11.5
398;6;12.75
398;6;5.25
398;10;14.5
398;10;6.5
398;10;11
398;10;12
398;10;7.5
398;10;12
398;4;7
398;4;9
398;4;8
398;4;8
400;9;15
400;9;15.5
400;9;14.5
400;7;16.5
400;7;16.5
400;7;13
400;7;16
400;7;13.5
400;7;11
400;7;10
400;3;8.25
400;3;10.75
400;3;6.5
400;3;5.75
400;3;12
400;3;11
400;1;10
400;1;15
400;1;9
400;2;14
400;2;14.5
400;2;14
400;2;13
400;2;11.25
400;2;12.5
400;2;13.25
400;2;14.5
400;2;13.25
400;2;13
400;5;15
400;5;14
400;5;20
400;5;13
400;5;15
400;8;10
400;8;8
400;8;11
400;8;9.5
400;6;13.5
400;6;8.75
400;6;9
400;6;6.75
400;6;4.25
400;6;8
400;6;12
400;6;7.5
400;10;16
400;10;13
400;10;12
400;10;8
400;10;10.5
400;10;10
400;4;8
400;4;8
400;4;8
400;4;6
400;4;9
432;9;15
432;9;13
432;9;16
432;7;12
432;7;12.5
432;7;13
432;7;11
432;7;9
432;7;10
432;3;6
432;3;6.25
432;3;6
432;3;6.25
432;3;8
432;3;5.25
432;1;16
432;1;11
432;1;13
432;2;15.5
432;2;13.25
432;2;13.75
432;2;11.25
432;2;13
432;2;13.25
432;2;12.25
432;2;12.25
432;2;14.75
432;2;11.75
432;5;16
432;5;14
432;5;13
432;5;16
432;5;15
432;8;11.5
432;8;6.5
432;8;10
432;8;9.5
432;6;6.5
432;6;10
432;6;9.75
432;6;5
432;6;10.25
432;6;6
432;6;13.5
432;6;11
432;10;10
432;10;15
432;10;11.5
432;10;7.5
432;10;11
432;10;14
432;4;8
432;4;8
432;4;8
432;4;6
432;4;5
443;9;14
443;9;13.5
443;7;11.5
443;7;13.5
443;7;10.5
443;7;13
443;7;11
443;7;8
443;7;11
443;3;7.25
443;3;9.75
443;3;10.75
443;3;6.25
443;3;4.25
443;3;7.75
443;1;9
443;1;10
443;1;6
443;2;13.25
443;2;12.5
443;2;14.75
443;2;13
443;2;12.75
443;2;14.25
443;2;12.75
443;2;13.5
443;2;13.5
443;2;12
443;5;14
443;5;17
443;5;17
443;5;11
443;5;9
443;8;9
443;8;13
443;8;9.5
443;8;14
443;6;8.75
443;6;6.75
443;6;6.5
443;6;6.75
443;6;2.25
443;6;3.5
443;6;13.25
443;6;10
443;10;12.5
443;10;11
443;10;11
443;10;13.5
443;10;15
443;10;12
443;4;10
443;4;8
443;4;6
443;4;8
443;4;7
449;9;14.5
449;9;12.5
449;9;15
449;7;14
449;7;11.5
449;7;13
449;7;5.5
449;7;11
449;7;12
449;7;12
449;3;10.25
449;3;2.75
449;3;6
449;3;5.5
449;3;10
449;1;9
449;1;13
449;1;11
449;2;11.75
449;2;13
449;2;11.25
449;2;12.75
449;2;11.5
449;2;12.25
449;2;13.5
449;2;12.75
449;2;13.25
449;5;15
449;5;14
449;5;16
449;5;15
449;5;11
449;8;6.5
449;8;9.5
449;8;11.5
449;8;11
449;6;10.5
449;6;3.5
449;6;8.5
449;6;3.75
449;6;8.5
449;6;4.75
449;6;9
449;6;14.5
449;10;15.5
449;10;11.5
449;10;9
449;10;13.5
449;10;12
449;10;12.5
449;4;9
449;4;9
449;4;8
449;4;8
449;4;7
464;9;13.5
464;9;16.5
464;9;12
464;7;15
464;7;17
464;7;11.5
464;7;10.5
464;7;14.5
464;3;9.5
464;3;12
464;3;11.75
464;3;3.25
464;3;7.75
464;3;9
464;1;12
464;1;14
464;1;10
464;2;11.75
464;2;13.5
464;2;14
464;2;14.5
464;2;13.5
464;2;12.75
464;2;13.75
464;2;13
464;2;14
464;5;17
464;5;17
464;5;15
464;5;16
464;5;11
464;8;unknown
464;8;11
464;8;12
464;8;12.5
464;6;3.5
464;6;8.75
464;6;13.5
464;6;4
464;6;8.5
464;6;12.75
464;6;4
464;6;8.25
464;10;11
464;10;11.5
464;10;9.5
464;10;16.5
464;10;18
464;10;14.5
464;4;7
464;4;8
464;4;7
464;4;10
464;4;11
475;9;13
475;9;16
475;9;14
475;7;13.5
475;7;11
475;7;15
475;7;17
475;7;16
475;7;13.5
475;7;15
475;3;5.5
475;3;unknown
475;3;5.75
475;3;5.25
475;3;7.5
475;3;6.25
475;1;8
